CAD Net,RefDes,Pin Number,X (in),Y (in),Padstack,Width (in),Height (in),Start Layer,End Layer,
SDADC17,U6,35,31.096721,16.372175,Pad_16,0.012,0.047,"Top Layer","Top Layer"
SDADC18,U6,36,31.11064,16.386095,Pad_16,0.012,0.047,"Top Layer","Top Layer"
SDADC19,U6,37,31.12456,16.400014,Pad_16,0.012,0.047,"Top Layer","Top Layer"
SDADC11,U6,38,31.138479,16.413934,Pad_16,0.012,0.047,"Top Layer","Top Layer"
SDADC12,U6,39,31.152398,16.427853,Pad_16,0.012,0.047,"Top Layer","Top Layer"
SDADC13,U6,40,31.166318,16.441773,Pad_16,0.012,0.047,"Top Layer","Top Layer"
SDADC14,U6,41,31.180237,16.455692,Pad_16,0.012,0.047,"Top Layer","Top Layer"
SDADC15,U6,42,31.194157,16.469611,Pad_16,0.012,0.047,"Top Layer","Top Layer"
SDADC16,U6,43,31.208076,16.483531,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,44,31.221996,16.49745,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,45,31.235915,16.51137,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,46,31.249835,16.525289,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,47,31.263754,16.539209,Pad_16,0.012,0.047,"Top Layer","Top Layer"
GND,U6,48,31.277673,16.553128,Pad_16,0.012,0.047,"Top Layer","Top Layer"
GND,U6,49,31.291593,16.567047,Pad_16,0.012,0.047,"Top Layer","Top Layer"
VDD,U6,50,31.305512,16.580967,Pad_16,0.012,0.047,"Top Layer","Top Layer"
VDD,U6,51,31.305512,16.678403,Pad_16,0.012,0.047,"Top Layer","Top Layer"
VREFSD+,U6,52,31.291593,16.692322,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,53,31.277673,16.706242,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,54,31.263754,16.720161,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,62,31.152398,16.831517,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,63,31.138479,16.845436,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,64,31.12456,16.859355,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,65,31.11064,16.873275,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,66,31.096721,16.887194,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,67,31.082801,16.901114,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,68,31.068882,16.915033,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,69,31.054963,16.928952,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,70,31.041043,16.942872,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,71,31.027124,16.956791,Pad_16,0.012,0.047,"Top Layer","Top Layer"
NetJ11_5,U6,72,31.013204,16.970711,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,73,30.999285,16.98463,Pad_16,0.012,0.047,"Top Layer","Top Layer"
GND,U6,74,30.985365,16.99855,Pad_16,0.012,0.047,"Top Layer","Top Layer"
VDD,U6,75,30.971446,17.012469,Pad_16,0.012,0.047,"Top Layer","Top Layer"
NetJ11_1,U6,76,30.87401,17.012469,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,77,30.860091,16.99855,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,78,30.846171,16.98463,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,79,30.832252,16.970711,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,80,30.818332,16.956791,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,81,30.804413,16.942872,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,82,30.790493,16.928952,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,83,30.776574,16.915033,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,84,30.762655,16.901114,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,85,30.748735,16.887194,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,86,30.734816,16.873275,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,87,30.720896,16.859355,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,88,30.706977,16.845436,Pad_16,0.012,0.047,"Top Layer","Top Layer"
GPIO1,U6,89,30.693057,16.831517,Pad_16,0.012,0.047,"Top Layer","Top Layer"
GPIO2,U6,90,30.679138,16.817597,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,91,30.665219,16.803678,Pad_16,0.012,0.047,"Top Layer","Top Layer"
GPIO3,U6,92,30.651299,16.789758,Pad_16,0.012,0.047,"Top Layer","Top Layer"
GPIO4,U6,93,30.63738,16.775839,Pad_16,0.012,0.047,"Top Layer","Top Layer"
NetR6_1,U6,94,30.62346,16.761919,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,95,30.609541,16.748,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,96,30.595622,16.734081,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,97,30.581702,16.720161,Pad_16,0.012,0.047,"Top Layer","Top Layer"
Unconnected_Net,U6,98,30.567783,16.706242,Pad_16,0.012,0.047,"Top Layer","Top Layer"
GND,U6,99,30.553863,16.692322,Pad_16,0.012,0.047,"Top Layer","Top Layer"
VDD,U6,100,30.539944,16.678403,Pad_16,0.012,0.047,"Top Layer","Top Layer"
SDADC32,U6,56,31.235915,16.748,Pad_16,0.012,0.047,"Top Layer","Top Layer"
SDADC34,U6,58,31.208076,16.775839,Pad_16,0.012,0.047,"Top Layer","Top Layer"
SDADC35,U6,59,31.194157,16.789758,Pad_16,0.012,0.047,"Top Layer","Top Layer"
SDADC36,U6,60,31.180237,16.803678,Pad_16,0.012,0.047,"Top Layer","Top Layer"
SDADC37,U6,61,31.166318,16.817597,Pad_16,0.012,0.047,"Top Layer","Top Layer"
SDADC33,U6,57,31.221996,16.761919,Pad_16,0.012,0.047,"Top Layer","Top Layer"
SDADC31,U6,55,31.249835,16.734081,Pad_16,0.012,0.047,"Top Layer","Top Layer"
NetR3_1,U6,33,31.068882,16.344337,Pad_16,0.012,0.047,"Top Layer","Top Layer"
NetR5_1,U6,34,31.082801,16.358256,Pad_16,0.012,0.047,"Top Layer","Top Layer"
NetC35_1,U7,2_1,31.073464,17.980399,Pad_17,0.068898,0.125984,"Top Layer","Top Layer"
12V,U7,3,31.321496,18.070951,Pad_18,0.068898,0.037402,"Top Layer","Top Layer"
NetC35_1,U7,2,31.321496,17.980399,Pad_18,0.068898,0.037402,"Top Layer","Top Layer"
