CAD Net,X (in),Y (in),Padstack,Diameter (in),Start Layer,End Layer,
GND,30.905513,17.716536,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,31.003938,16.732284,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.905513,15.748032,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.905513,14.96063,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.708662,18.110237,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.807088,17.913386,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.807088,17.519686,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.708662,16.929134,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.807088,16.732284,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.708662,16.535434,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.807088,15.551182,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.807088,15.157481,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.708662,14.96063,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.511812,18.110237,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.610237,15.944882,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.511812,15.748032,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.610237,15.157481,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.511812,14.96063,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.314962,18.110237,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.413387,17.519686,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.413387,17.125985,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.314962,16.141733,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.314962,15.748032,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.413387,15.551182,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.314962,15.354331,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.413387,15.157481,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.314962,14.96063,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.118111,18.110237,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.118111,17.322835,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.118111,16.929134,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.216536,16.732284,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.216536,16.338583,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.118111,16.141733,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.216536,15.944882,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.118111,15.748032,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.216536,15.551182,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.118111,15.354331,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.216536,15.157481,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.118111,14.96063,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,29.921261,18.110237,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.019686,17.913386,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,29.921261,17.716536,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.019686,17.519686,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.019686,17.125985,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,29.921261,15.748032,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,29.921261,15.354331,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,30.019686,15.157481,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,29.921261,14.96063,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,29.72441,18.110237,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,29.822836,17.913386,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,29.72441,17.716536,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,29.72441,17.322835,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,29.822836,17.125985,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,29.822836,16.732284,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,29.822836,15.551182,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,29.72441,15.354331,Pad_42,0.027559,"Top Layer","Bottom Layer"
GND,29.72441,14.96063,Pad_42,0.027559,"Top Layer","Bottom Layer"
12V,31.816839,17.882913,Pad_42,0.027559,"Top Layer","Bottom Layer"
NetU6_30,31.105948,16.691306,Pad_42,0.027559,"Top Layer","Bottom Layer"
VREFSD+,31.543307,16.51539,Pad_42,0.027559,"Top Layer","Bottom Layer"
